-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 09/30/2025 in LST
Location: Latitude  32.2131   Longitude -7.936 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 442.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2020,1,12,22,6.68,0.91,3.79,4.18,66.64,0.0,97.46,2.75,162.0
2020,1,12,23,6.09,0.2,3.15,3.98,66.06,0.0,97.4,3.02,167.2
2020,1,13,0,5.93,-0.52,2.7,3.77,63.25,0.0,97.37,3.01,172.5
2020,1,13,1,6.16,-1.17,2.49,3.6,59.44,0.0,97.34,2.85,172.6
2020,1,13,2,6.36,-1.72,2.32,3.45,56.17,0.0,97.31,2.77,166.0
2020,1,13,3,6.52,-2.22,2.15,3.32,53.44,0.0,97.28,2.72,164.6
2020,1,13,4,6.73,-2.7,2.01,3.2,50.78,0.0,97.29,2.62,172.8
2020,1,13,5,6.67,-3.1,1.79,3.1,49.42,0.0,97.33,2.62,182.2
2020,1,13,6,6.65,-3.3,1.68,3.05,48.71,0.0,97.35,2.63,184.4
2020,1,13,7,9.29,-0.35,4.47,3.83,51.08,0.0,97.36,2.28,183.5
2020,1,13,8,13.67,-2.14,5.76,3.34,33.35,0.0,97.4,2.53,192.1
2020,1,13,9,16.64,-2.3,7.17,3.3,27.23,0.0,97.43,1.93,218.1
2020,1,13,10,18.31,-2.6,7.86,3.22,23.9,0.0,97.41,2.78,249.3
2020,1,13,11,19.13,-2.71,8.21,3.19,22.48,0.0,97.32,3.81,264.0
2020,1,13,12,19.44,-2.64,8.4,3.21,22.17,0.0,97.26,4.53,272.5
2020,1,13,13,19.23,-2.42,8.4,3.27,22.88,0.0,97.24,4.82,282.1
2020,1,13,14,18.58,-2.04,8.27,3.36,24.48,0.0,97.25,4.65,289.5
2020,1,13,15,16.83,-0.07,8.38,3.92,31.89,0.0,97.27,3.3,295.5
2020,1,13,16,12.19,2.2,7.2,4.59,50.4,0.0,97.3,2.72,305.0
2020,1,13,17,10.54,1.76,6.15,4.44,54.42,0.0,97.34,2.7,311.8
2020,1,13,18,10.27,1.83,6.05,4.47,55.79,0.0,97.35,2.23,314.6
2020,1,13,19,10.64,1.85,6.24,4.48,54.55,0.0,97.35,1.36,306.0
2020,1,13,20,10.5,1.79,6.14,4.47,54.93,0.0,97.34,0.69,251.3
2020,1,13,21,9.75,1.79,5.77,4.47,57.75,0.0,97.32,1.05,202.4
2020,1,13,22,9.21,1.64,5.43,4.43,59.32,0.0,97.27,1.38,197.3
2020,1,13,23,8.88,1.4,5.14,4.36,59.67,0.0,97.23,1.48,201.0
2020,1,14,0,8.74,1.1,4.92,4.27,58.98,0.0,97.19,1.46,203.0
2020,1,14,1,8.56,0.76,4.66,4.18,58.44,0.0,97.17,1.5,202.8
2020,1,14,2,8.02,0.43,4.23,4.09,59.3,0.0,97.15,1.75,201.4
2020,1,14,3,7.35,0.07,3.71,3.98,60.41,0.0,97.14,2.05,198.2
2020,1,14,4,6.72,-0.4,3.16,3.84,60.87,0.0,97.15,2.33,192.7
2020,1,14,5,6.06,-0.88,2.59,3.69,61.24,0.0,97.18,2.63,188.3
2020,1,14,6,5.6,-1.23,2.18,3.58,61.36,0.0,97.21,2.9,187.3
2020,1,14,7,8.75,0.02,4.39,3.92,54.15,0.0,97.25,2.79,190.3
2020,1,14,8,12.69,-0.91,5.89,3.66,38.91,0.0,97.3,3.33,203.7
2020,1,14,9,15.56,-0.54,7.51,3.76,33.2,0.0,97.33,2.57,235.4
2020,1,14,10,17.06,-0.85,8.11,3.67,29.44,0.0,97.31,2.96,255.9
2020,1,14,11,17.73,-1.04,8.35,3.62,27.82,0.0,97.23,3.45,271.3
2020,1,14,12,17.94,-1.22,8.36,3.58,27.13,0.0,97.17,3.67,284.5
2020,1,14,13,17.78,-1.32,8.23,3.55,27.16,0.0,97.12,3.61,299.7
2020,1,14,14,17.4,-1.35,8.03,3.55,27.82,0.0,97.12,3.49,316.5
2020,1,14,15,16.16,0.62,8.39,4.15,35.18,0.0,97.14,2.94,333.8
2020,1,14,16,12.18,1.3,6.74,4.31,47.31,0.0,97.19,2.6,347.1
2020,1,14,17,10.53,0.38,5.46,4.02,49.27,0.0,97.25,2.63,359.6
2020,1,14,18,10.2,0.02,5.11,3.92,49.15,0.0,97.31,2.15,15.4
2020,1,14,19,10.28,-0.4,4.94,3.8,47.41,0.0,97.34,1.7,49.5
2020,1,14,20,9.48,-0.66,4.41,3.73,49.1,0.0,97.33,1.78,92.6
2020,1,14,21,8.62,-0.94,3.84,3.65,50.91,0.0,97.3,2.03,122.1
2020,1,14,22,8.09,-1.25,3.42,3.57,51.6,0.0,97.27,2.1,143.9
2020,1,14,23,7.64,-1.6,3.02,3.48,51.85,0.0,97.23,2.19,163.8
2020,1,15,0,7.0,-2.02,2.49,3.37,52.45,0.0,97.21,2.39,174.7
2020,1,15,1,6.26,-2.49,1.89,3.25,53.23,0.0,97.21,2.66,180.4
2020,1,15,2,5.56,-2.99,1.29,3.13,53.81,0.0,97.21,2.91,183.9
2020,1,15,3,5.04,-3.49,0.77,3.01,53.67,0.0,97.22,3.09,185.0
2020,1,15,4,4.63,-3.97,0.33,2.9,53.23,0.0,97.25,3.26,183.2
2020,1,15,5,4.3,-4.38,-0.04,2.8,52.63,0.0,97.31,3.44,179.5
2020,1,15,6,4.31,-4.59,-0.14,2.75,51.69,0.0,97.37,3.53,178.1
2020,1,15,7,8.39,-2.97,2.71,3.13,44.41,0.0,97.43,3.1,178.3
2020,1,15,8,12.82,-4.76,4.03,2.72,28.74,0.0,97.47,3.47,180.0
2020,1,15,9,16.07,-3.51,6.28,2.99,25.61,0.0,97.52,1.23,172.5
2020,1,15,10,17.79,-3.7,7.04,2.95,22.65,0.0,97.5,0.46,185.0
2020,1,15,11,18.75,-4.11,7.32,2.86,20.66,0.0,97.41,0.47,325.3
2020,1,15,12,19.24,-4.4,7.42,2.8,19.59,0.0,97.3,1.45,1.6
2020,1,15,13,19.31,-4.59,7.36,2.76,19.22,0.0,97.22,2.47,19.6
2020,1,15,14,18.83,-4.47,7.18,2.78,19.94,0.0,97.19,3.23,27.0
2020,1,15,15,17.17,-1.82,7.67,3.48,27.7,0.0,97.21,2.83,26.7
2020,1,15,16,12.4,0.37,6.39,4.03,43.65,0.0,97.27,2.93,24.8
2020,1,15,17,10.32,-0.68,4.82,3.72,46.28,0.0,97.33,3.29,28.5
2020,1,15,18,9.32,-0.91,4.21,3.65,48.59,0.0,97.38,3.27,36.6
2020,1,15,19,8.46,-1.05,3.71,3.61,50.95,0.0,97.4,3.13,49.1
2020,1,15,20,7.74,-1.22,3.26,3.57,52.92,0.0,97.41,2.97,65.3
2020,1,15,21,7.37,-1.5,2.93,3.5,53.22,0.0,97.42,2.75,83.1
2020,1,15,22,7.24,-1.92,2.66,3.39,52.0,0.0,97.39,2.5,102.5
2020,1,15,23,6.97,-2.39,2.29,3.27,51.08,0.0,97.35,2.39,123.9
2020,1,16,0,6.37,-2.87,1.75,3.16,51.42,0.0,97.32,2.57,143.4
2020,1,16,1,6.02,-3.48,1.27,3.01,50.17,0.0,97.29,2.77,158.8
2020,1,16,2,6.31,-4.12,1.1,2.87,46.89,0.0,97.29,2.68,173.4
2020,1,16,3,5.75,-4.56,0.6,2.77,47.05,0.0,97.3,2.91,188.7
2020,1,16,4,5.11,-4.81,0.15,2.71,48.15,0.0,97.34,3.17,199.3
2020,1,16,5,4.61,-4.95,-0.17,2.67,49.16,0.0,97.41,3.34,204.4
2020,1,16,6,4.44,-4.88,-0.22,2.69,50.16,0.0,97.48,3.49,204.4
2020,1,16,7,8.52,-2.94,2.79,3.13,44.07,0.0,97.54,3.14,202.5
2020,1,16,8,13.06,-4.69,4.18,2.73,28.43,0.0,97.59,3.93,205.5
2020,1,16,9,16.26,-4.66,5.8,2.73,23.13,0.0,97.64,2.03,207.6
2020,1,16,10,18.34,-4.84,6.75,2.69,19.98,0.0,97.63,1.26,234.0
2020,1,16,11,19.46,-4.79,7.34,2.7,18.69,0.0,97.57,1.45,273.2
2020,1,16,12,19.96,-4.69,7.64,2.73,18.31,0.0,97.5,1.79,290.3
2020,1,16,13,19.93,-4.61,7.66,2.74,18.4,0.0,97.47,2.03,301.1
2020,1,16,14,19.52,-4.4,7.56,2.79,19.22,0.0,97.47,2.1,311.1
2020,1,16,15,17.9,-0.22,8.84,3.95,30.1,0.0,97.5,1.78,322.5
2020,1,16,16,13.39,1.15,7.27,4.26,43.36,0.0,97.55,2.5,332.1
2020,1,16,17,11.05,0.24,5.64,3.97,47.19,0.0,97.63,2.99,337.8
2020,1,16,18,10.05,0.53,5.29,4.06,51.62,0.0,97.71,2.86,345.6
2020,1,16,19,9.81,0.65,5.23,4.11,53.12,0.0,97.74,2.23,3.3
2020,1,16,20,9.57,0.57,5.07,4.09,53.73,0.0,97.76,1.67,42.6
2020,1,16,21,8.79,0.07,4.43,3.96,54.85,0.0,97.76,1.73,82.3
2020,1,16,22,8.07,-0.74,3.67,3.73,54.25,0.0,97.76,1.95,106.4
2020,1,16,23,7.52,-1.75,2.89,3.46,52.25,0.0,97.74,2.11,124.6
2020,1,17,0,7.3,-2.77,2.26,3.19,48.9,0.0,97.73,2.22,131.9
2020,1,17,1,7.5,-3.77,1.86,2.95,44.62,0.0,97.73,2.08,140.9
2020,1,17,2,8.27,-4.75,1.76,2.73,39.19,0.0,97.75,1.53,142.5
2020,1,17,3,8.7,-5.41,1.65,2.59,36.12,0.0,97.76,1.1,121.2
2020,1,17,4,8.48,-5.89,1.29,2.5,35.4,0.0,97.79,1.29,99.4
2020,1,17,5,7.21,-5.85,0.68,2.5,38.61,0.0,97.82,1.95,104.5
2020,1,17,6,6.2,-5.66,0.27,2.53,41.9,0.0,97.85,2.63,113.7
2020,1,17,7,8.98,-2.18,3.4,3.32,45.47,0.0,97.88,2.49,118.8
2020,1,17,8,13.6,-5.17,4.21,2.63,26.54,0.0,97.94,3.09,110.4
2020,1,17,9,16.7,-5.44,5.63,2.56,21.17,0.0,97.97,4.0,83.0
2020,1,17,10,18.85,-5.69,6.58,2.51,18.12,0.0,97.95,4.32,71.1
2020,1,17,11,20.08,-6.18,6.95,2.41,16.1,0.0,97.86,4.26,62.6
2020,1,17,12,20.76,-6.59,7.08,2.34,14.98,0.0,97.76,4.37,57.5
2020,1,17,13,20.84,-6.67,7.09,2.32,14.77,0.0,97.71,4.47,55.6
2020,1,17,14,20.27,-6.48,6.9,2.36,15.56,0.0,97.68,4.35,51.3
2020,1,17,15,17.8,-1.81,7.99,3.48,26.75,0.0,97.68,3.03,38.3
2020,1,17,16,13.26,-0.67,6.3,3.72,38.26,0.0,97.72,3.38,26.2
2020,1,17,17,10.91,-1.31,4.8,3.54,42.55,0.0,97.79,3.71,24.7
2020,1,17,18,9.79,-0.94,4.42,3.63,47.06,0.0,97.87,3.45,31.8
2020,1,17,19,9.25,-0.7,4.27,3.7,49.77,0.0,97.93,2.86,51.0
2020,1,17,20,9.1,-0.92,4.09,3.64,49.47,0.0,97.95,2.38,81.1
2020,1,17,21,8.86,-1.35,3.76,3.53,48.76,0.0,97.95,2.14,110.6
2020,1,17,22,8.62,-1.92,3.35,3.38,47.45,0.0,97.93,2.0,135.6
2020,1,17,23,8.49,-2.57,2.96,3.22,45.59,0.0,97.89,1.96,153.7
2020,1,18,0,8.57,-3.28,2.64,3.05,42.94,0.0,97.85,1.94,166.6
2020,1,18,1,8.76,-4.03,2.36,2.88,40.02,0.0,97.83,1.9,175.8
2020,1,18,2,8.54,-4.61,1.96,2.75,38.78,0.0,97.8,2.02,182.3
2020,1,18,3,8.22,-5.02,1.6,2.66,38.33,0.0,97.79,2.35,186.1
2020,1,18,4,7.59,-5.22,1.19,2.61,39.26,0.0,97.79,2.75,186.5
2020,1,18,5,6.99,-5.41,0.79,2.57,40.29,0.0,97.81,3.12,185.3
2020,1,18,6,6.93,-5.36,0.79,2.58,40.63,0.0,97.84,3.31,185.9
2020,1,18,7,10.52,-2.01,4.26,3.36,41.48,0.0,97.85,2.88,188.6
2020,1,18,8,15.86,-4.7,5.58,2.74,23.88,0.0,97.88,3.17,195.9
2020,1,18,9,19.18,-6.64,6.27,2.32,16.4,0.0,97.92,1.42,228.1
2020,1,18,10,21.69,-7.27,7.21,2.19,13.26,0.0,97.9,1.4,305.4
2020,1,18,11,23.06,-6.84,8.11,2.28,12.69,0.0,97.81,2.24,330.6
2020,1,18,12,23.81,-6.4,8.7,2.37,12.6,0.0,97.72,2.69,342.2
2020,1,18,13,23.99,-5.83,9.08,2.49,13.08,0.0,97.67,2.89,352.7
2020,1,18,14,23.51,-5.3,9.11,2.6,14.06,0.0,97.64,2.95,359.4
2020,1,18,15,21.04,1.75,11.39,4.56,28.61,0.0,97.63,2.11,359.7
2020,1,18,16,16.25,2.12,9.18,4.56,38.62,0.0,97.63,2.79,357.9
2020,1,18,17,14.08,1.34,7.71,4.32,42.09,0.0,97.66,2.98,2.5
2020,1,18,18,13.14,1.86,7.5,4.51,46.72,0.0,97.69,2.65,11.5
2020,1,18,19,12.52,2.48,7.5,4.74,51.14,0.0,97.71,1.88,26.8
2020,1,18,20,11.52,3.11,7.32,4.99,57.5,0.02,97.71,1.08,59.4
2020,1,18,21,10.13,3.36,6.74,5.1,64.45,0.09,97.7,0.87,112.2
2020,1,18,22,9.29,3.11,6.2,5.03,67.25,0.12,97.67,0.96,147.3
2020,1,18,23,9.05,2.66,5.85,4.89,66.42,0.1,97.64,0.91,176.2
2020,1,19,0,8.91,2.32,5.61,4.77,65.38,0.07,97.6,1.0,198.1
2020,1,19,1,8.55,2.04,5.29,4.67,65.56,0.02,97.54,1.47,202.0
2020,1,19,2,7.89,1.6,4.74,4.51,66.18,0.01,97.47,2.15,204.4
2020,1,19,3,7.25,1.05,4.15,4.33,66.34,0.0,97.41,2.63,209.4
2020,1,19,4,6.89,0.59,3.74,4.18,65.63,0.0,97.38,2.82,213.3
2020,1,19,5,6.79,0.29,3.54,4.07,64.34,0.04,97.37,2.84,217.7
2020,1,19,6,7.05,0.35,3.7,4.08,63.38,0.3,97.4,2.69,227.4
2020,1,19,7,10.73,1.5,6.11,4.43,53.64,0.9,97.39,2.71,228.6
2020,1,19,8,13.35,2.22,7.78,4.66,47.47,1.73,97.4,2.99,241.9
2020,1,19,9,15.02,5.58,10.3,5.86,53.51,2.32,97.37,3.06,265.5
2020,1,19,10,16.33,8.03,12.18,6.95,58.27,2.36,97.29,3.65,282.7
2020,1,19,11,17.4,9.84,13.62,7.83,61.21,3.54,97.14,4.47,296.2
2020,1,19,12,17.98,10.42,14.2,8.13,61.17,2.76,96.99,5.75,306.6
2020,1,19,13,17.83,9.76,13.8,7.79,59.12,2.11,96.89,6.75,314.8
2020,1,19,14,16.89,8.81,12.85,7.31,58.86,1.34,96.84,6.72,319.6
2020,1,19,15,15.21,7.83,11.52,6.84,61.31,0.61,96.8,6.38,323.9
2020,1,19,16,12.66,7.37,10.01,6.63,70.13,0.66,96.78,4.85,330.2
2020,1,19,17,11.42,7.36,9.39,6.62,75.99,0.96,96.79,4.52,332.2
2020,1,19,18,10.75,7.63,9.19,6.74,80.88,1.56,96.79,3.79,328.5
2020,1,19,19,10.34,7.99,9.17,6.91,85.18,4.03,96.75,3.15,317.2
2020,1,19,20,9.51,8.22,8.86,7.03,91.54,6.55,96.67,2.17,305.2
2020,1,19,21,8.83,8.16,8.49,7.0,95.35,5.98,96.59,2.02,299.6
2020,1,19,22,7.61,7.85,7.73,6.86,100.0,7.78,96.49,2.26,298.5
2020,1,19,23,7.24,7.7,7.47,6.8,100.0,7.19,96.39,2.41,301.8
2020,1,20,0,7.06,7.63,7.35,6.78,100.0,6.52,96.31,2.41,298.8
2020,1,20,1,7.48,7.73,7.6,6.83,100.0,6.43,96.22,2.32,295.0
2020,1,20,2,8.06,7.95,8.01,6.94,99.12,9.71,96.12,2.29,296.2
2020,1,20,3,8.78,8.25,8.52,7.09,96.34,18.36,96.03,2.7,309.9
2020,1,20,4,9.11,8.38,8.74,7.16,95.08,26.86,95.97,3.53,326.1
2020,1,20,5,9.01,8.0,8.51,6.98,93.32,32.44,95.96,4.81,340.3
2020,1,20,6,8.44,7.16,7.8,6.59,91.64,27.55,96.01,5.48,349.9
2020,1,20,7,8.63,6.62,7.62,6.34,87.1,20.09,96.07,5.56,354.2
2020,1,20,8,9.76,5.91,7.83,6.03,76.82,11.39,96.12,5.15,351.2
2020,1,20,9,11.1,4.85,7.97,5.6,65.24,5.09,96.11,3.96,340.2
2020,1,20,10,12.17,4.17,8.17,5.34,57.94,3.23,96.06,3.2,318.8
2020,1,20,11,12.66,4.01,8.33,5.29,55.52,2.69,95.96,3.15,306.5
2020,1,20,12,12.75,4.04,8.39,5.31,55.35,3.7,95.87,3.13,301.8
2020,1,20,13,12.52,4.19,8.36,5.37,56.79,4.07,95.8,3.05,302.1
2020,1,20,14,12.05,4.45,8.25,5.47,59.64,3.47,95.77,3.13,301.4
2020,1,20,15,11.24,4.95,8.1,5.66,65.11,2.68,95.79,3.33,300.1
2020,1,20,16,10.07,6.03,8.05,6.1,75.9,3.19,95.86,2.5,301.9
2020,1,20,17,9.13,6.72,7.92,6.39,84.75,2.92,95.94,1.98,307.0
2020,1,20,18,8.36,6.92,7.64,6.48,90.59,2.42,95.99,1.69,311.2
2020,1,20,19,7.57,6.88,7.23,6.45,95.18,3.53,96.01,1.51,315.5
2020,1,20,20,7.09,6.77,6.93,6.41,97.75,3.51,96.01,1.41,320.2
2020,1,20,21,6.62,6.6,6.61,6.33,99.7,2.52,96.02,1.2,322.1
2020,1,20,22,6.69,6.6,6.64,6.33,99.22,0.94,96.01,0.76,316.6
2020,1,20,23,6.71,6.53,6.62,6.3,98.6,1.61,95.99,0.41,270.0
2020,1,21,0,6.43,6.34,6.39,6.22,99.23,0.9,95.97,0.71,207.6
2020,1,21,1,5.98,6.12,6.05,6.13,100.0,0.69,95.96,1.25,194.8
2020,1,21,2,5.57,5.87,5.72,6.03,100.0,0.41,95.95,1.73,195.1
2020,1,21,3,5.41,5.64,5.52,5.93,100.0,0.41,95.94,2.04,193.0
2020,1,21,4,5.2,5.35,5.27,5.81,100.0,0.46,95.95,2.11,194.6
2020,1,21,5,5.0,5.07,5.04,5.69,100.0,0.44,96.0,2.13,205.0
2020,1,21,6,5.05,4.82,4.93,5.59,98.26,0.39,96.07,2.02,214.3
2020,1,21,7,6.84,5.09,5.97,5.69,88.42,0.38,96.13,2.25,226.4
2020,1,21,8,8.57,5.53,7.05,5.87,81.09,0.76,96.18,2.08,260.0
2020,1,21,9,10.69,4.74,7.71,5.55,66.53,0.41,96.22,2.15,276.4
2020,1,21,10,12.47,3.79,8.13,5.19,55.29,0.11,96.19,2.48,273.5
2020,1,21,11,13.63,3.31,8.47,5.02,49.54,0.06,96.12,3.01,270.2
2020,1,21,12,14.35,2.97,8.66,4.91,46.21,0.13,96.04,3.54,269.5
2020,1,21,13,14.52,2.73,8.62,4.83,44.94,0.38,95.99,4.01,271.4
2020,1,21,14,14.24,2.61,8.42,4.79,45.38,0.47,95.98,4.24,275.1
2020,1,21,15,13.47,2.71,8.09,4.82,48.01,0.08,96.0,4.19,282.0
2020,1,21,16,10.54,3.62,7.08,5.14,62.13,0.02,96.04,2.73,293.7
2020,1,21,17,8.51,3.56,6.04,5.11,70.85,0.03,96.1,2.82,305.3
2020,1,21,18,7.68,3.78,5.73,5.19,76.19,0.05,96.17,2.63,311.1
2020,1,21,19,7.31,4.01,5.66,5.28,79.53,0.07,96.21,2.13,311.0
2020,1,21,20,7.47,4.19,5.83,5.34,79.59,0.16,96.25,1.4,301.0
2020,1,21,21,7.46,4.35,5.9,5.4,80.56,0.27,96.28,0.85,262.5
2020,1,21,22,7.15,4.48,5.82,5.45,83.04,0.21,96.27,1.12,214.1
2020,1,21,23,6.19,4.53,5.36,5.47,89.02,0.17,96.25,1.76,196.2
2020,1,22,0,5.46,4.56,5.01,5.48,93.79,0.28,96.23,2.27,193.8
2020,1,22,1,5.1,4.57,4.83,5.49,96.33,0.38,96.22,2.6,195.6
2020,1,22,2,5.22,4.62,4.92,5.51,95.86,0.39,96.2,2.79,197.5
2020,1,22,3,5.47,4.68,5.07,5.53,94.53,0.45,96.19,2.87,202.1
2020,1,22,4,5.81,4.76,5.29,5.56,92.85,0.43,96.21,2.94,206.9
2020,1,22,5,5.9,4.79,5.35,5.57,92.49,0.38,96.27,3.02,210.2
2020,1,22,6,6.05,4.8,5.42,5.57,91.59,0.35,96.33,3.04,212.0
2020,1,22,7,8.59,5.36,6.98,5.8,80.18,0.29,96.38,3.98,213.5
2020,1,22,8,10.72,6.09,8.4,6.1,73.1,0.63,96.42,4.49,226.4
2020,1,22,9,12.44,6.08,9.26,6.09,65.16,1.67,96.46,5.09,239.2
2020,1,22,10,13.53,5.43,9.48,5.81,57.89,1.39,96.46,5.51,244.3
2020,1,22,11,14.28,5.04,9.66,5.66,53.69,1.29,96.41,5.77,251.1
2020,1,22,12,14.74,4.71,9.73,5.53,50.89,1.13,96.35,5.79,259.3
2020,1,22,13,14.9,4.36,9.63,5.4,49.18,0.7,96.33,5.59,266.6
2020,1,22,14,14.73,4.16,9.44,5.32,48.99,0.22,96.33,5.29,272.6
2020,1,22,15,14.0,4.29,9.14,5.37,51.85,0.03,96.35,4.8,278.8
2020,1,22,16,11.15,5.02,8.09,5.65,65.8,0.03,96.39,2.81,291.1
2020,1,22,17,9.28,5.21,7.25,5.72,75.53,0.04,96.46,2.58,300.5
2020,1,22,18,8.76,5.52,7.14,5.84,79.92,0.15,96.51,2.23,301.6
2020,1,22,19,8.72,5.74,7.23,5.93,81.4,0.25,96.55,1.73,291.4
2020,1,22,20,8.9,5.88,7.39,5.99,81.24,0.36,96.57,1.33,252.9
2020,1,22,21,8.37,5.96,7.17,6.02,84.64,0.38,96.58,1.67,214.3
2020,1,22,22,7.59,5.9,6.75,6.0,88.95,0.35,96.57,2.13,205.0
2020,1,22,23,7.13,5.71,6.42,5.93,90.72,0.24,96.56,2.42,207.6
2020,1,23,0,6.79,5.42,6.1,5.82,91.13,0.13,96.54,2.67,211.2
2020,1,23,1,6.57,5.09,5.83,5.7,90.6,0.25,96.53,2.87,214.4
2020,1,23,2,6.5,4.81,5.65,5.6,89.42,0.47,96.5,3.04,214.7
2020,1,23,3,6.4,4.6,5.5,5.52,88.74,0.74,96.47,3.14,210.2
2020,1,23,4,6.35,4.4,5.38,5.44,87.75,0.68,96.46,3.16,202.1
2020,1,23,5,6.6,4.21,5.4,5.36,85.0,0.91,96.48,3.33,193.7
2020,1,23,6,7.12,4.11,5.61,5.32,81.44,2.05,96.52,3.75,190.9
2020,1,23,7,8.99,4.39,6.69,5.43,73.21,5.31,96.56,4.69,193.1
2020,1,23,8,11.13,5.12,8.12,5.71,66.73,4.51,96.6,4.97,201.9
2020,1,23,9,13.42,6.05,9.73,6.08,61.12,1.97,96.63,5.55,223.9
2020,1,23,10,14.77,6.03,10.4,6.07,55.89,2.87,96.62,5.81,235.7
2020,1,23,11,15.5,6.02,10.76,6.06,53.21,3.95,96.57,5.91,243.6
2020,1,23,12,15.66,6.32,10.99,6.19,53.76,4.38,96.51,5.94,251.1
2020,1,23,13,15.2,6.86,11.03,6.42,57.41,4.63,96.49,5.87,258.6
2020,1,23,14,14.87,7.36,11.11,6.64,60.65,3.5,96.49,5.94,264.1
2020,1,23,15,14.18,7.72,10.95,6.81,65.05,1.43,96.53,5.51,269.4
2020,1,23,16,12.11,8.12,10.11,6.99,76.48,2.09,96.58,3.46,277.1
2020,1,23,17,9.89,8.09,8.99,6.97,88.45,3.31,96.65,2.83,277.7
2020,1,23,18,8.77,8.02,8.4,6.93,94.91,2.7,96.71,2.66,272.4
2020,1,23,19,8.13,7.98,8.05,6.91,98.89,1.42,96.77,2.38,261.3
2020,1,23,20,7.95,7.93,7.94,6.88,99.72,0.49,96.82,2.17,237.4
2020,1,23,21,7.5,7.73,7.61,6.79,100.0,0.11,96.85,2.37,212.6
2020,1,23,22,6.91,7.3,7.1,6.59,100.0,0.04,96.85,2.7,197.4
2020,1,23,23,6.54,6.66,6.6,6.31,100.0,0.03,96.83,2.96,192.3
2020,1,24,0,6.33,5.91,6.12,5.99,97.07,0.02,96.81,3.1,193.2
2020,1,24,1,6.07,5.13,5.6,5.68,93.71,0.02,96.79,3.23,196.4
2020,1,24,2,5.83,4.42,5.12,5.4,90.57,0.03,96.76,3.22,195.7
2020,1,24,3,5.53,3.81,4.67,5.18,88.69,0.03,96.73,3.21,189.0
2020,1,24,4,5.21,3.29,4.25,4.99,87.37,0.04,96.72,3.34,181.7
2020,1,24,5,5.01,2.81,3.91,4.82,85.61,0.04,96.75,3.55,176.6
2020,1,24,6,5.35,2.53,3.94,4.72,81.92,0.04,96.8,3.63,174.8
2020,1,24,7,9.37,3.44,6.4,5.04,66.44,0.05,96.83,4.16,175.2
2020,1,24,8,12.67,3.96,8.32,5.22,55.28,0.05,96.88,4.41,187.4
2020,1,24,9,15.95,4.2,10.08,5.31,45.47,0.15,96.89,4.98,222.2
2020,1,24,10,17.37,3.82,10.6,5.17,40.44,0.16,96.85,5.11,232.6
2020,1,24,11,18.22,3.4,10.81,5.03,37.26,0.22,96.76,5.29,241.3
2020,1,24,12,18.74,3.08,10.91,4.93,35.32,0.23,96.67,5.62,251.6
2020,1,24,13,18.77,3.01,10.89,4.91,35.09,0.2,96.61,6.04,261.4
2020,1,24,14,18.17,3.43,10.8,5.06,37.54,0.15,96.6,6.3,269.9
2020,1,24,15,16.83,4.26,10.55,5.37,43.35,0.08,96.6,5.9,278.8
2020,1,24,16,13.54,5.7,9.62,5.93,59.16,0.06,96.64,3.96,292.0
2020,1,24,17,10.86,6.69,8.77,6.33,75.38,0.06,96.72,3.25,298.1
2020,1,24,18,9.36,7.57,8.46,6.72,88.53,0.1,96.8,2.6,300.8
2020,1,24,19,8.46,8.23,8.35,7.03,98.46,0.29,96.85,1.74,302.8
2020,1,24,20,8.59,8.42,8.51,7.12,98.86,0.7,96.88,0.35,253.6
2020,1,24,21,8.5,8.09,8.3,6.96,97.23,0.53,96.87,1.1,161.4
2020,1,24,22,8.34,7.35,7.85,6.63,93.6,0.23,96.82,1.76,168.9
2020,1,24,23,7.95,6.19,7.07,6.14,88.97,0.06,96.75,2.55,183.8
2020,1,25,0,7.26,4.85,6.05,5.61,85.2,0.02,96.7,3.16,195.4
2020,1,25,1,6.78,3.7,5.24,5.19,81.45,0.04,96.66,3.58,206.0
2020,1,25,2,6.25,2.9,4.58,4.9,79.77,0.04,96.65,3.59,215.8
2020,1,25,3,6.1,2.59,4.35,4.78,78.63,0.05,96.65,3.81,220.6
2020,1,25,4,6.25,2.74,4.49,4.82,78.49,0.15,96.68,4.04,221.9
2020,1,25,5,6.56,3.23,4.89,4.99,79.59,0.36,96.75,4.41,221.1
